grid_lat,grid_lon,pcell_cid,pcell_freq,scell_1_cid,scell_1_freq,scell_2_cid,scell_2_freq,scell_3_cid,scell_3_freq,seconds_since_epoch,past_seconds_since_rrc_request
40.4455,-86.921,283,40978,283,41176,283,41374,None,None,1584394098,25
40.4455,-86.921,283,40978,283,41176,283,41374,None,None,1584394099,26
40.4455,-86.921,283,40978,283,41176,283,41374,None,None,1584394100,27
40.4455,-86.921,283,40978,283,41176,283,41374,None,None,1584394101,28
40.4455,-86.921,283,40978,283,41176,283,41374,None,None,1584394102,29
40.445,-86.9205,283,40978,283,41176,283,41374,None,None,1584394103,30
40.445,-86.9205,283,40978,283,41176,283,41374,None,None,1584394104,31
40.445,-86.9205,283,40978,283,41176,283,41374,None,None,1584394105,32
40.445,-86.9205,283,40978,283,41176,283,41374,None,None,1584394106,33
40.445,-86.9205,283,40978,283,41176,283,41374,None,None,1584394107,34
40.445,-86.92,283,40978,283,41176,283,41374,None,None,1584394108,35
40.445,-86.92,283,40978,283,41176,283,41374,None,None,1584394109,36
40.445,-86.92,283,40978,283,41176,283,41374,None,None,1584394110,37
40.445,-86.92,283,40978,283,41176,283,41374,None,None,1584394111,38
40.445,-86.92,283,40978,283,41176,283,41374,None,None,1584394112,39
40.4435,-86.92,283,40978,283,41176,283,41374,None,None,1584394113,40
40.4435,-86.92,283,40978,283,41176,283,41374,None,None,1584394114,41
40.4435,-86.92,283,40978,283,41176,283,41374,None,None,1584394115,42
40.4435,-86.92,283,40978,283,41176,283,41374,None,None,1584394116,43
40.4435,-86.92,283,40978,283,41176,283,41374,None,None,1584394117,44
40.443,-86.9195,283,40978,283,41176,283,41374,None,None,1584394118,45
40.443,-86.9195,283,40978,283,41176,283,41374,None,None,1584394119,46
40.443,-86.9195,283,40978,283,41176,283,41374,None,None,1584394120,47
40.443,-86.9195,283,40978,283,41176,283,41374,None,None,1584394121,48
40.443,-86.9195,283,40978,283,41176,283,41374,None,None,1584394122,49
40.4425,-86.919,283,40978,283,41176,283,41374,None,None,1584394123,50
40.4425,-86.919,283,40978,283,41176,283,41374,None,None,1584394124,51
40.4425,-86.919,283,40978,283,41176,283,41374,None,None,1584394125,52
40.4425,-86.919,283,40978,283,41176,283,41374,None,None,1584394126,53
40.4425,-86.919,283,40978,283,41176,283,41374,None,None,1584394127,54
40.442,-86.919,283,40978,283,41176,283,41374,None,None,1584394128,55
40.442,-86.919,283,40978,283,41176,283,41374,None,None,1584394129,56
40.442,-86.919,283,40978,None,None,None,None,None,None,1584394130,57
40.442,-86.919,283,40978,283,41176,283,41374,None,None,1584394131,58
40.442,-86.919,283,40978,None,None,None,None,None,None,1584394132,59
40.441,-86.9185,283,40978,283,41176,283,41374,None,None,1584394133,60
40.441,-86.9185,283,40978,None,None,None,None,None,None,1584394134,61
40.441,-86.9185,283,40978,None,None,283,41374,None,None,1584394135,62
40.441,-86.9185,283,40978,283,41176,None,None,None,None,1584394136,63
40.441,-86.9185,283,40978,None,None,283,41374,None,None,1584394137,64
40.4405,-86.918,283,40978,283,41176,283,41374,None,None,1584394138,65
40.4405,-86.918,283,40978,None,None,None,None,None,None,1584394139,66
40.4405,-86.918,283,40978,283,41176,283,41374,None,None,1584394140,67
40.4405,-86.918,283,40978,283,41176,283,41374,None,None,1584394141,68
40.4405,-86.918,283,40978,None,None,283,41374,None,None,1584394142,69
40.4405,-86.918,283,40978,283,41176,None,None,None,None,1584394143,70
40.4405,-86.918,76,8140,76,8665,None,None,None,None,1584394144,71
40.4405,-86.918,76,8140,76,8665,None,None,None,None,1584394145,72
40.4405,-86.918,448,8140,None,None,None,None,None,None,1584394146,73
40.4405,-86.918,448,8140,448,8665,None,None,None,None,1584394147,74
40.44,-86.9175,448,8140,None,None,None,None,None,None,1584394148,75
40.439,-86.9175,448,8140,448,8665,None,None,None,None,1584394149,76
40.439,-86.9175,448,8140,None,None,None,None,None,None,1584394150,77
40.439,-86.9175,240,41374,240,41176,240,40978,None,None,1584394151,78
40.439,-86.9175,240,41374,240,41176,240,40978,None,None,1584394152,79
40.439,-86.9175,240,41374,240,41176,240,40978,None,None,1584394153,80
40.439,-86.917,240,41374,240,41176,240,40978,None,None,1584394154,81
40.439,-86.917,240,41374,240,41176,240,40978,None,None,1584394155,82
40.439,-86.917,240,41374,240,41176,240,40978,None,None,1584394156,83
40.439,-86.917,240,41374,240,41176,240,40978,None,None,1584394157,84
40.439,-86.917,240,41374,240,41176,240,40978,None,None,1584394158,85
40.439,-86.917,240,41374,240,41176,240,40978,None,None,1584394159,86
40.439,-86.917,240,41374,240,41176,240,40978,None,None,1584394160,87
40.439,-86.917,240,41374,240,41176,240,40978,None,None,1584394161,88
40.439,-86.917,240,41374,240,41176,240,40978,None,None,1584394162,89
40.439,-86.917,240,41374,240,41176,240,40978,None,None,1584394163,90
40.439,-86.917,240,41374,240,41176,240,40978,None,None,1584394164,91
40.439,-86.917,240,41374,240,41176,240,40978,None,None,1584394165,92
40.439,-86.917,240,41374,240,41176,240,40978,None,None,1584394166,93
40.439,-86.917,240,41374,240,41176,240,40978,None,None,1584394167,94
40.439,-86.917,240,41374,240,41176,240,40978,None,None,1584394168,95
40.439,-86.917,240,41374,240,41176,240,40978,None,None,1584394169,96
40.439,-86.917,240,41374,240,41176,240,40978,None,None,1584394170,97
40.439,-86.917,240,41374,240,41176,240,40978,None,None,1584394171,98
40.439,-86.917,240,41374,240,41176,240,40978,None,None,1584394172,99
40.438,-86.9165,240,41374,240,41176,240,40978,None,None,1584394179,3
40.438,-86.9165,240,41374,240,41176,240,40978,None,None,1584394180,4
40.438,-86.9165,240,41374,240,41176,240,40978,None,None,1584394181,5
40.438,-86.9165,240,41374,240,41176,240,40978,None,None,1584394182,6
40.438,-86.9165,240,41374,240,41176,240,40978,None,None,1584394183,7
40.438,-86.9165,240,41374,240,41176,240,40978,None,None,1584394184,8
40.438,-86.9165,240,41374,240,41176,240,40978,None,None,1584394185,9
40.438,-86.9165,240,41374,240,41176,240,40978,None,None,1584394186,10
40.438,-86.9165,240,41374,240,41176,240,40978,None,None,1584394187,11
40.4375,-86.9165,240,41374,240,41176,240,40978,None,None,1584394188,12
40.4375,-86.916,240,41374,240,41176,240,40978,None,None,1584394189,13
40.4375,-86.916,240,41374,240,41176,240,40978,None,None,1584394190,14
40.4375,-86.916,240,41374,240,41176,240,40978,None,None,1584394191,15
40.4375,-86.916,240,41374,240,41176,240,40978,None,None,1584394192,16
40.4365,-86.9155,240,41374,240,41176,240,40978,None,None,1584394193,17
40.4365,-86.9155,240,41374,240,41176,240,40978,None,None,1584394194,18
40.4365,-86.9155,240,41374,240,41176,240,40978,None,None,1584394195,19
40.4365,-86.9155,240,41374,240,41176,240,40978,None,None,1584394196,20
40.4365,-86.9155,240,41374,240,41176,240,40978,None,None,1584394197,21
40.4365,-86.915,240,41374,240,41176,240,40978,None,None,1584394198,22
40.4365,-86.915,240,41374,240,41176,240,40978,None,None,1584394199,23
40.4365,-86.915,240,41374,240,41176,240,40978,None,None,1584394200,24
40.4365,-86.915,246,41374,None,None,None,None,None,None,1584394201,25
40.4365,-86.915,246,41374,246,41176,246,40978,None,None,1584394202,26
40.4365,-86.915,246,41374,246,41176,246,40978,None,None,1584394203,27
40.435,-86.915,246,41374,246,41176,246,40978,None,None,1584394204,28
40.435,-86.915,246,41374,246,41176,246,40978,None,None,1584394205,29
40.435,-86.915,246,41374,246,41176,246,40978,None,None,1584394206,30
40.435,-86.915,246,41374,246,41176,246,40978,None,None,1584394207,31
40.435,-86.915,246,41374,None,None,None,None,None,None,1584394208,32
40.435,-86.915,246,41374,246,41176,246,40978,None,None,1584394209,33
40.4345,-86.915,246,41374,246,41176,246,40978,None,None,1584394210,34
40.4345,-86.915,246,41374,None,None,None,None,None,None,1584394211,35
40.4345,-86.915,246,41374,246,41176,246,40978,None,None,1584394212,36
40.434,-86.915,246,41374,None,None,246,40978,None,None,1584394213,37
40.434,-86.915,246,41374,None,None,None,None,None,None,1584394214,38
40.434,-86.915,448,8140,None,None,None,None,None,None,1584394215,39
40.434,-86.915,448,8140,None,None,None,None,None,None,1584394216,40
40.434,-86.915,448,8140,448,8665,None,None,None,None,1584394217,41
40.4335,-86.915,448,8140,None,None,None,None,None,None,1584394218,42
40.4335,-86.915,448,8140,448,8665,None,None,None,None,1584394219,43
40.4335,-86.915,448,8140,None,None,None,None,None,None,1584394220,44
40.4335,-86.915,448,8140,448,8665,None,None,None,None,1584394221,45
40.4335,-86.915,448,8140,448,8665,None,None,None,None,1584394222,46
40.4335,-86.915,244,41374,244,41176,None,None,None,None,1584394223,47
40.4335,-86.915,244,41374,244,41176,244,40978,None,None,1584394224,48
40.4335,-86.915,244,41374,244,41176,244,40978,None,None,1584394225,49
40.4335,-86.915,244,41374,244,41176,244,40978,None,None,1584394226,50
40.4335,-86.915,244,41374,244,41176,244,40978,None,None,1584394227,51
40.4335,-86.915,244,41374,244,41176,244,40978,None,None,1584394228,52
40.433,-86.915,244,41374,244,41176,244,40978,None,None,1584394229,53
40.433,-86.915,244,41374,244,41176,244,40978,None,None,1584394230,54
40.433,-86.915,244,41374,244,41176,244,40978,None,None,1584394231,55
40.433,-86.915,244,41374,244,41176,244,40978,None,None,1584394232,56
40.433,-86.915,244,41374,244,41176,244,40978,None,None,1584394233,57
40.433,-86.915,244,41374,244,41176,244,40978,None,None,1584394234,58
40.433,-86.915,244,41374,244,41176,244,40978,None,None,1584394235,59
40.433,-86.915,244,41374,244,41176,244,40978,None,None,1584394236,60
40.433,-86.915,244,41374,244,41176,244,40978,None,None,1584394237,61
40.433,-86.915,244,41374,244,41176,244,40978,None,None,1584394238,62
40.433,-86.915,244,41374,244,41176,244,40978,None,None,1584394239,63
40.433,-86.915,244,41374,244,41176,244,40978,None,None,1584394240,64
40.433,-86.915,244,41374,244,41176,244,40978,None,None,1584394241,65
40.433,-86.915,244,41374,244,41176,244,40978,None,None,1584394242,66
40.433,-86.915,244,41374,244,41176,244,40978,None,None,1584394243,67
40.4325,-86.915,244,41374,244,41176,244,40978,None,None,1584394244,68
40.4325,-86.915,244,41374,244,41176,244,40978,None,None,1584394245,69
40.4325,-86.915,244,41374,244,41176,244,40978,None,None,1584394246,70
40.4325,-86.915,244,41374,244,41176,244,40978,None,None,1584394247,71
40.4325,-86.915,244,41374,244,41176,244,40978,None,None,1584394248,72
40.4325,-86.915,244,41374,244,41176,244,40978,None,None,1584394249,73
40.432,-86.915,244,41374,244,41176,244,40978,None,None,1584394250,74
40.432,-86.915,244,41374,244,41176,244,40978,None,None,1584394251,75
40.432,-86.915,244,41374,244,41176,244,40978,None,None,1584394252,76
40.432,-86.915,244,41374,244,41176,244,40978,None,None,1584394253,77
40.4315,-86.9145,244,41374,244,41176,244,40978,None,None,1584394254,78
40.4315,-86.9145,244,41374,244,41176,244,40978,None,None,1584394255,79
40.4315,-86.9145,244,41374,244,41176,244,40978,None,None,1584394256,80
40.4315,-86.9145,244,41374,244,41176,244,40978,None,None,1584394257,81
40.4315,-86.9145,244,41374,244,41176,244,40978,None,None,1584394258,82
40.4315,-86.9145,244,41374,244,41176,244,40978,None,None,1584394259,83
40.4315,-86.9145,244,41374,244,41176,244,40978,None,None,1584394260,84
40.4315,-86.9145,244,41374,244,41176,244,40978,None,None,1584394261,85
40.4315,-86.9145,244,41374,244,41176,244,40978,None,None,1584394262,86
40.431,-86.9145,246,41374,None,None,None,None,None,None,1584394263,87
40.431,-86.9145,246,41374,246,41176,246,40978,None,None,1584394264,88
40.431,-86.9145,246,41374,246,41176,246,40978,None,None,1584394265,89
40.431,-86.9145,246,41374,246,41176,246,40978,None,None,1584394266,90
40.431,-86.9145,246,41374,246,41176,246,40978,None,None,1584394267,91
40.431,-86.9145,246,41374,246,41176,246,40978,None,None,1584394268,92
40.431,-86.9145,246,41374,246,41176,246,40978,None,None,1584394269,93
40.431,-86.9145,246,41374,246,41176,246,40978,None,None,1584394270,94
40.431,-86.915,246,41374,246,41176,246,40978,None,None,1584394271,95
40.431,-86.915,246,41374,246,41176,246,40978,None,None,1584394272,96
40.431,-86.915,246,41374,246,41176,246,40978,None,None,1584394273,97
40.431,-86.915,244,41374,244,41176,244,40978,None,None,1584394274,98
40.431,-86.915,244,41374,244,41176,244,40978,None,None,1584394275,99
40.431,-86.915,244,41374,244,41176,244,40978,None,None,1584394276,100
40.431,-86.915,244,41374,244,41176,244,40978,None,None,1584394277,101
40.431,-86.916,244,41374,244,41176,244,40978,None,None,1584394288,5
40.431,-86.916,244,41374,244,41176,244,40978,None,None,1584394289,6
40.431,-86.916,244,41374,244,41176,244,40978,None,None,1584394290,7
40.431,-86.916,244,41374,244,41176,244,40978,None,None,1584394291,8
40.431,-86.9165,244,41374,244,41176,244,40978,None,None,1584394292,9
40.431,-86.9165,244,41374,244,41176,244,40978,None,None,1584394293,10
40.431,-86.9165,244,41374,244,41176,244,40978,None,None,1584394294,11
40.431,-86.9165,244,41374,244,41176,244,40978,None,None,1584394295,12
40.431,-86.9165,244,41374,244,41176,244,40978,None,None,1584394296,13
40.431,-86.9165,244,41374,244,41176,244,40978,None,None,1584394297,14
40.431,-86.9165,244,41374,244,41176,244,40978,None,None,1584394298,15
40.431,-86.9165,244,41374,244,41176,244,40978,None,None,1584394299,16
40.431,-86.9165,244,41374,244,41176,244,40978,None,None,1584394300,17
40.431,-86.9165,244,41374,244,41176,244,40978,None,None,1584394301,18
40.431,-86.9165,203,41374,None,None,None,None,None,None,1584394302,19
40.4305,-86.9165,203,41374,203,41176,203,40978,None,None,1584394303,20
40.4305,-86.9165,203,41374,203,41176,203,40978,None,None,1584394304,21
40.4305,-86.9165,203,41374,203,41176,203,40978,None,None,1584394305,22
40.4305,-86.9165,203,41374,203,41176,203,40978,None,None,1584394306,23
40.4305,-86.9165,203,41374,203,41176,203,40978,None,None,1584394307,24
40.43,-86.9165,203,41374,203,41176,203,40978,None,None,1584394308,25
40.43,-86.9165,203,41374,203,41176,203,40978,None,None,1584394309,26
40.43,-86.9165,203,41374,203,41176,203,40978,None,None,1584394310,27
40.43,-86.9165,203,41374,203,41176,203,40978,None,None,1584394311,28
40.4295,-86.9165,203,41374,203,41176,203,40978,None,None,1584394312,29
40.4295,-86.9165,203,41374,203,41176,203,40978,None,None,1584394313,30
40.4295,-86.9165,203,41374,203,41176,203,40978,None,None,1584394314,31
40.4295,-86.9165,203,41374,203,41176,203,40978,None,None,1584394315,32
40.4295,-86.9165,203,41374,203,41176,203,40978,None,None,1584394316,33
40.4295,-86.9165,203,41374,203,41176,203,40978,None,None,1584394317,34
40.429,-86.9165,203,41374,203,41176,203,40978,None,None,1584394318,35
40.429,-86.9165,203,41374,203,41176,203,40978,None,None,1584394319,36
40.429,-86.9165,203,41374,203,41176,203,40978,None,None,1584394320,37
40.429,-86.9165,203,41374,203,41176,203,40978,None,None,1584394321,38
40.429,-86.9165,203,41374,203,41176,203,40978,None,None,1584394322,39
40.4285,-86.9165,203,41374,203,41176,203,40978,None,None,1584394323,40
40.4285,-86.9165,203,41374,203,41176,203,40978,None,None,1584394324,41
40.4285,-86.9165,203,41374,203,41176,203,40978,None,None,1584394325,42
40.4285,-86.9165,203,41374,203,41176,203,40978,None,None,1584394326,43
40.4285,-86.9165,203,41374,203,41176,203,40978,None,None,1584394327,44
40.4285,-86.9165,203,41374,203,41176,203,40978,None,None,1584394328,45
40.428,-86.9165,203,41374,203,41176,203,40978,None,None,1584394329,46
40.428,-86.9165,203,41374,203,41176,203,40978,None,None,1584394330,47
40.4275,-86.9165,203,41374,203,41176,203,40978,None,None,1584394331,48
40.4275,-86.9165,203,41374,203,41176,203,40978,None,None,1584394332,49
40.4275,-86.9165,203,41374,203,41176,203,40978,None,None,1584394333,50
40.4275,-86.9165,203,41374,203,41176,203,40978,None,None,1584394334,51
40.4275,-86.9165,203,41374,203,41176,203,40978,None,None,1584394335,52
40.4275,-86.9165,203,41374,203,41176,203,40978,None,None,1584394336,53
40.4275,-86.9165,203,41374,203,41176,203,40978,None,None,1584394337,54
40.427,-86.9165,203,41374,203,41176,203,40978,None,None,1584394338,55
40.427,-86.9165,203,41374,203,41176,203,40978,None,None,1584394339,56
40.427,-86.9165,203,41374,203,41176,203,40978,None,None,1584394340,57
40.427,-86.9165,203,41374,203,41176,203,40978,None,None,1584394341,58
40.427,-86.9165,203,41374,203,41176,203,40978,None,None,1584394342,59
40.4265,-86.9165,203,41374,203,41176,203,40978,None,None,1584394343,60
40.4265,-86.9165,203,41374,203,41176,203,40978,None,None,1584394344,61
40.4265,-86.9165,203,41374,203,41176,203,40978,None,None,1584394345,62
40.4265,-86.9165,203,41374,203,41176,203,40978,None,None,1584394346,63
40.4265,-86.9165,203,41374,203,41176,203,40978,None,None,1584394347,64
40.426,-86.9155,203,41374,203,41176,203,40978,None,None,1584394348,65
40.426,-86.9155,203,41374,203,41176,203,40978,None,None,1584394349,66
40.426,-86.9155,203,41374,203,41176,203,40978,None,None,1584394350,67
40.426,-86.916,203,41374,203,41176,203,40978,None,None,1584394351,68
40.426,-86.916,203,41374,203,41176,203,40978,None,None,1584394352,69
40.4255,-86.9165,203,41374,203,41176,203,40978,None,None,1584394353,70
40.4255,-86.9165,203,41374,203,41176,203,40978,None,None,1584394354,71
40.4255,-86.9165,203,41374,203,41176,203,40978,None,None,1584394355,72
40.4255,-86.9165,203,41374,203,41176,203,40978,None,None,1584394356,73
40.4255,-86.9165,203,41374,203,41176,203,40978,None,None,1584394357,74
40.425,-86.9165,203,41374,203,41176,203,40978,None,None,1584394358,75
40.425,-86.9165,203,41374,203,41176,203,40978,None,None,1584394359,76
40.425,-86.9165,203,41374,203,41176,203,40978,None,None,1584394360,77
40.425,-86.9165,203,41374,203,41176,203,40978,None,None,1584394361,78
40.425,-86.9165,203,41374,203,41176,203,40978,None,None,1584394362,79
40.4245,-86.9165,203,41374,203,41176,203,40978,None,None,1584394363,80
40.4245,-86.9165,203,41374,203,41176,203,40978,None,None,1584394364,81
40.4245,-86.9165,203,41374,203,41176,203,40978,None,None,1584394365,82
40.4245,-86.9165,203,41374,203,41176,203,40978,None,None,1584394366,83
40.4245,-86.9165,203,41374,203,41176,203,40978,None,None,1584394367,84
40.424,-86.9165,203,41374,203,41176,203,40978,None,None,1584394368,85
40.424,-86.9165,203,41374,203,41176,203,40978,None,None,1584394369,86
40.424,-86.9165,203,41374,203,41176,203,40978,None,None,1584394370,87
40.424,-86.9165,203,41374,203,41176,203,40978,None,None,1584394371,88
40.424,-86.9165,203,41374,203,41176,203,40978,None,None,1584394372,89
40.424,-86.9165,203,41374,203,41176,203,40978,None,None,1584394373,90
40.424,-86.9165,203,41374,203,41176,203,40978,None,None,1584394374,91
40.424,-86.9165,203,41374,203,41176,203,40978,None,None,1584394375,92
40.424,-86.9165,43,41374,43,41176,43,40978,None,None,1584394376,93
40.424,-86.9165,43,41374,43,41176,43,40978,None,None,1584394377,94
40.424,-86.9165,43,41374,43,41176,43,40978,None,None,1584394378,95
40.424,-86.9165,43,41374,43,41176,43,40978,None,None,1584394379,96
40.424,-86.9165,43,41374,43,41176,43,40978,None,None,1584394380,97
40.424,-86.9165,43,41374,43,41176,43,40978,None,None,1584394381,98
40.424,-86.917,43,41374,43,41176,43,40978,None,None,1584394382,99
40.424,-86.917,43,41374,43,41176,43,40978,None,None,1584394383,100
40.424,-86.917,43,41374,43,41176,43,40978,None,None,1584394384,101
40.424,-86.917,43,41374,43,41176,43,40978,None,None,1584394385,102
40.424,-86.917,43,41374,43,41176,43,40978,None,None,1584394386,103
40.424,-86.917,43,41374,43,41176,43,40978,None,None,1584394387,104
40.424,-86.9175,203,41374,203,41176,203,40978,None,None,1584394394,4
40.424,-86.9175,203,41374,203,41176,203,40978,None,None,1584394395,5
40.424,-86.9175,203,41374,203,41176,203,40978,None,None,1584394396,6
40.424,-86.9175,203,41374,203,41176,203,40978,None,None,1584394397,7
40.424,-86.9185,203,41374,203,41176,203,40978,None,None,1584394398,8
40.424,-86.9185,203,41374,203,41176,203,40978,None,None,1584394399,9
40.424,-86.9185,203,41374,203,41176,203,40978,None,None,1584394400,10
40.424,-86.9185,203,41374,203,41176,203,40978,None,None,1584394401,11
40.424,-86.9185,203,41374,203,41176,203,40978,None,None,1584394402,12
40.424,-86.9185,203,41374,203,41176,203,40978,None,None,1584394403,13
40.424,-86.9185,203,41374,203,41176,203,40978,None,None,1584394404,14
40.424,-86.9185,203,41374,203,41176,203,40978,None,None,1584394405,15
40.424,-86.9185,203,41374,203,41176,203,40978,None,None,1584394406,16
40.424,-86.9185,203,41374,203,41176,203,40978,None,None,1584394407,17
40.424,-86.9185,203,41374,203,41176,203,40978,None,None,1584394408,18
40.424,-86.9185,203,41374,203,41176,203,40978,None,None,1584394409,19
40.424,-86.9185,203,41374,203,41176,203,40978,None,None,1584394410,20
40.424,-86.9185,203,41374,203,41176,203,40978,None,None,1584394411,21
40.424,-86.9185,203,41374,203,41176,203,40978,None,None,1584394412,22
40.4245,-86.9185,203,41374,203,41176,203,40978,None,None,1584394413,23
40.4245,-86.9185,203,41374,203,41176,203,40978,None,None,1584394414,24
40.4245,-86.9185,203,41374,203,41176,203,40978,None,None,1584394415,25
40.4245,-86.9185,203,41374,203,41176,203,40978,None,None,1584394416,26
40.4245,-86.9185,203,41374,203,41176,203,40978,None,None,1584394417,27
40.424,-86.919,203,41374,203,41176,203,40978,None,None,1584394418,28
40.424,-86.919,203,41374,203,41176,203,40978,None,None,1584394419,29
40.424,-86.919,203,41374,203,41176,203,40978,None,None,1584394420,30
40.424,-86.919,203,41374,203,41176,203,40978,None,None,1584394421,31
40.424,-86.919,203,41374,203,41176,203,40978,None,None,1584394422,32
40.424,-86.9195,203,41374,203,41176,203,40978,None,None,1584394423,33
40.424,-86.9195,203,41374,203,41176,203,40978,None,None,1584394424,34
40.424,-86.9195,203,41374,203,41176,203,40978,None,None,1584394425,35
40.424,-86.9195,203,41374,203,41176,203,40978,None,None,1584394426,36
40.424,-86.9195,203,41374,203,41176,203,40978,None,None,1584394427,37
40.424,-86.92,203,41374,203,41176,203,40978,None,None,1584394428,38
40.424,-86.92,203,41374,203,41176,203,40978,None,None,1584394429,39
40.424,-86.92,203,41374,203,41176,203,40978,None,None,1584394430,40
40.424,-86.92,203,41374,203,41176,203,40978,None,None,1584394431,41
40.424,-86.92,203,41374,203,41176,203,40978,None,None,1584394432,42
40.424,-86.92,203,41374,203,41176,203,40978,None,None,1584394433,43
40.424,-86.92,203,41374,203,41176,203,40978,None,None,1584394434,44
40.424,-86.92,203,41374,203,41176,203,40978,None,None,1584394435,45
40.424,-86.92,203,41374,203,41176,203,40978,None,None,1584394436,46
40.424,-86.92,203,41374,203,41176,203,40978,None,None,1584394437,47
40.424,-86.921,203,41374,203,41176,203,40978,None,None,1584394438,48
40.424,-86.921,203,41374,203,41176,203,40978,None,None,1584394439,49
40.424,-86.921,203,41374,203,41176,203,40978,None,None,1584394440,50
40.424,-86.921,203,41374,203,41176,203,40978,None,None,1584394441,51
40.424,-86.921,203,41374,203,41176,203,40978,None,None,1584394442,52
40.424,-86.921,203,41374,203,41176,203,40978,None,None,1584394443,53
40.424,-86.921,203,41374,203,41176,203,40978,None,None,1584394444,54
40.424,-86.921,203,41374,203,41176,203,40978,None,None,1584394445,55
40.424,-86.921,203,41374,203,41176,203,40978,None,None,1584394446,56
40.424,-86.921,203,41374,203,41176,203,40978,None,None,1584394447,57
40.424,-86.921,203,41374,203,41176,203,40978,None,None,1584394448,58
40.424,-86.921,203,41374,203,41176,203,40978,None,None,1584394449,59
40.424,-86.921,203,41374,203,41176,203,40978,None,None,1584394450,60
40.424,-86.921,203,41374,203,41176,203,40978,None,None,1584394451,61
40.424,-86.921,203,41374,203,41176,203,40978,None,None,1584394452,62
40.424,-86.921,203,41374,203,41176,203,40978,None,None,1584394453,63
40.424,-86.921,203,41374,203,41176,203,40978,None,None,1584394454,64
40.424,-86.921,203,41374,203,41176,203,40978,None,None,1584394455,65
40.424,-86.921,203,41374,203,41176,203,40978,None,None,1584394456,66
40.424,-86.921,203,41374,203,41176,203,40978,None,None,1584394457,67
40.424,-86.921,203,41374,203,41176,203,40978,None,None,1584394458,68
40.424,-86.921,203,41374,203,41176,203,40978,None,None,1584394459,69
40.424,-86.921,203,41374,203,41176,203,40978,None,None,1584394460,70
40.424,-86.921,203,41374,203,41176,203,40978,None,None,1584394461,71
40.424,-86.921,203,41374,203,41176,203,40978,None,None,1584394462,72
40.424,-86.921,203,41374,203,41176,203,40978,None,None,1584394463,73
40.424,-86.921,203,41374,203,41176,203,40978,None,None,1584394464,74
40.424,-86.921,203,41374,203,41176,203,40978,None,None,1584394465,75
40.424,-86.921,203,41374,203,41176,203,40978,None,None,1584394466,76
40.424,-86.921,203,41374,203,41176,203,40978,None,None,1584394467,77
40.424,-86.9225,203,41374,203,41176,203,40978,None,None,1584394468,78
40.424,-86.9225,203,41374,203,41176,203,40978,None,None,1584394469,79
40.424,-86.9225,203,41374,203,41176,203,40978,None,None,1584394470,80
40.424,-86.9225,203,41374,203,41176,203,40978,None,None,1584394471,81
40.424,-86.9225,203,41374,203,41176,203,40978,None,None,1584394472,82
40.424,-86.9225,203,41374,203,41176,203,40978,None,None,1584394473,83
40.424,-86.9225,203,41374,203,41176,203,40978,None,None,1584394474,84
40.424,-86.9225,203,41374,203,41176,203,40978,None,None,1584394475,85
40.424,-86.9225,203,41374,203,41176,203,40978,None,None,1584394476,86
40.424,-86.9225,203,41374,203,41176,203,40978,None,None,1584394477,87
40.424,-86.923,203,41374,203,41176,203,40978,None,None,1584394478,88
40.424,-86.923,203,41374,203,41176,203,40978,None,None,1584394479,89
40.424,-86.923,203,41374,203,41176,203,40978,None,None,1584394480,90
40.424,-86.923,203,41374,203,41176,203,40978,None,None,1584394481,91
40.424,-86.923,203,41374,203,41176,203,40978,None,None,1584394482,92
40.424,-86.924,203,41374,203,41176,203,40978,None,None,1584394483,93
40.424,-86.924,203,41374,203,41176,203,40978,None,None,1584394484,94
40.424,-86.924,203,41374,203,41176,203,40978,None,None,1584394485,95
40.424,-86.924,203,41374,203,41176,203,40978,None,None,1584394486,96
40.424,-86.924,203,41374,203,41176,203,40978,None,None,1584394487,97
40.424,-86.924,203,41374,203,41176,203,40978,None,None,1584394488,98
40.424,-86.9255,203,41374,203,41176,203,40978,None,None,1584394493,0
40.424,-86.9255,203,41374,203,41176,203,40978,None,None,1584394494,1
40.424,-86.9255,203,41374,203,41176,203,40978,None,None,1584394495,2
40.424,-86.9255,203,41374,203,41176,203,40978,None,None,1584394496,3
40.424,-86.9255,203,41374,203,41176,203,40978,None,None,1584394497,4
40.424,-86.9265,203,41374,203,41176,203,40978,None,None,1584394498,5
40.424,-86.9265,203,41374,203,41176,203,40978,None,None,1584394499,6
40.424,-86.9265,203,41374,203,41176,203,40978,None,None,1584394500,7
40.424,-86.9265,203,41374,203,41176,203,40978,None,None,1584394501,8
40.424,-86.9265,203,41374,203,41176,203,40978,None,None,1584394502,9
40.424,-86.9265,203,41374,203,41176,203,40978,None,None,1584394503,10
40.424,-86.9265,203,41374,203,41176,203,40978,None,None,1584394504,11
40.424,-86.9265,203,41374,203,41176,203,40978,None,None,1584394505,12
40.424,-86.9265,203,41374,203,41176,203,40978,None,None,1584394506,13
40.424,-86.9265,203,41374,203,41176,203,40978,None,None,1584394507,14
40.424,-86.928,203,41374,203,41176,203,40978,None,None,1584394508,15
40.424,-86.928,203,41374,203,41176,203,40978,None,None,1584394509,16
40.424,-86.928,203,41374,203,41176,203,40978,None,None,1584394510,17
40.424,-86.928,203,41374,203,41176,203,40978,None,None,1584394511,18
40.424,-86.928,203,41374,203,41176,203,40978,None,None,1584394512,19
